Date,GLD,KWEB,QQQ,URA,VOO,VT
2021-06-15,174.0500030517578,56.848716735839844,331.7748718261719,18.48835563659668,362.32550048828125,93.84715270996094
2021-06-16,171.11000061035156,55.972068786621094,330.56304931640625,18.381675720214844,360.3385314941406,93.23529815673828
2021-06-17,165.85000610351562,56.60659408569336,334.7604675292969,17.64312744140625,360.2086486816406,92.99235534667969
2021-06-18,164.92999267578125,56.581546783447266,332.1334533691406,17.134347915649414,355.4271545410156,91.61570739746094
2021-06-21,166.9499969482422,55.92197036743164,334.1977233886719,17.331295013427734,360.4036560058594,92.87714385986328
2021-06-22,166.25,55.446083068847656,337.3128967285156,17.659542083740234,362.31622314453125,93.11226654052734
2021-06-23,166.13999938964844,56.531455993652344,337.47796630859375,17.561067581176758,361.9262390136719,92.97661590576172
2021-06-24,166.0399932861328,57.91740036010742,339.5644836425781,18.012401580810547,363.9967346191406,93.65483856201172
2021-06-25,166.58999633789062,59.02782440185547,339.1471252441406,18.127286911010742,365.34295654296875,94.02555084228516
2021-06-28,166.5800018310547,58.95267868041992,343.2718200683594,17.807249069213867,366.1044006347656,93.92610168457031
2021-06-29,164.8300018310547,59.261592864990234,344.5140075683594,17.318424224853516,366.26544189453125,93.94417572021484
2021-06-30,165.6300048828125,58.25970458984375,343.9705505371094,17.417011260986328,366.600830078125,93.69099426269531
2021-07-01,166.1999969482422,56.999000549316406,344.1064453125,17.52381134033203,368.6689147949219,94.03459930419922
2021-07-02,167.2899932861328,55.771690368652344,348.0563049316406,17.532028198242188,371.4730529785156,94.43247985839844
2021-07-06,168.1199951171875,52.88291549682617,349.56060791015625,17.10481834411621,370.7743835449219,93.9532241821289
2021-07-07,168.75999450683594,51.83928680419922,350.2981262207031,16.98980140686035,372.0506896972656,94.18833923339844
2021-07-08,168.64999389648438,50.10267639160156,348.1824035644531,16.546159744262695,369.0881652832031,93.11226654052734
2021-07-09,169.2100067138672,52.29848098754883,350.3563537597656,16.776195526123047,372.9822692871094,94.48675537109375
2021-07-12,169.0,51.58046340942383,351.7247619628906,16.685823440551758,374.33306884765625,94.71282958984375
2021-07-13,169.22000122070312,53.23357391357422,351.7247619628906,16.472219467163086,373.06610107421875,94.26972198486328
2021-07-14,171.0399932861328,52.99980163574219,352.3554992675781,16.46400260925293,373.57843017578125,94.3420639038086
2021-07-15,171.07000732421875,53.033203125,349.8808288574219,16.496868133544922,372.3767395019531,93.93513488769531
2021-07-16,169.41000366210938,51.60551452636719,347.0469665527344,15.95464038848877,369.4794616699219,93.21173858642578
2021-07-19,169.61000061035156,50.5618782043457,344.2034912109375,15.371333122253418,363.9551086425781,91.80107116699219
2021-07-20,169.38999938964844,50.61197280883789,348.2019348144531,15.552075386047363,369.09747314453125,92.9042739868164
2021-07-21,168.75999450683594,50.87914276123047,350.8901062011719,16.143596649169922,372.19964599609375,93.85376739501953
2021-07-22,169.08999633789062,50.62867736816406,353.2096252441406,16.110736846923828,372.9915466308594,93.9532241821289
2021-07-23,168.55999755859375,46.1535758972168,357.3341369628906,15.921775817871094,376.7178649902344,94.5681381225586
2021-07-26,168.16000366210938,41.71187973022461,357.61553955078125,16.06965446472168,377.6774597167969,94.45962524414062
2021-07-27,168.44000244140625,39.78325271606445,353.6754455566406,15.905346870422363,376.0006103515625,93.84473419189453
2021-07-28,169.2899932861328,43.83253860473633,355.03411865234375,16.603668212890625,375.795654296875,94.3420639038086
2021-07-29,171.1699981689453,43.248104095458984,355.6649475097656,16.75154685974121,377.41668701171875,94.8032455444336
2021-07-30,169.82000732421875,42.129329681396484,353.8113708496094,16.439355850219727,375.5720520019531,94.26972198486328
2021-08-02,169.61000061035156,43.13957214355469,353.8404541015625,16.258615493774414,374.8081359863281,94.3420639038086
2021-08-03,169.49000549316406,41.4029655456543,355.9852294921875,16.192890167236328,377.8358154296875,95.03832244873047
2021-08-04,169.52999877929688,42.112632751464844,356.4995422363281,15.782110214233398,376.0285339355469,94.73091125488281
2021-08-05,168.86000061035156,41.11909484863281,358.76080322265625,15.938206672668457,378.3760986328125,95.20111083984375
2021-08-06,164.63999938964844,40.634849548339844,357.1885681152344,15.938206672668457,379.0282287597656,95.11973571777344
2021-08-09,161.72000122070312,42.22117233276367,357.8484802246094,15.65066146850586,378.6649169921875,95.07452392578125
2021-08-10,161.77000427246094,42.5217399597168,356.0142822265625,16.020362854003906,379.14007568359375,95.14686584472656
2021-08-11,164.0,42.388153076171875,355.40283203125,16.02857780456543,380.0530700683594,95.52664184570312
2021-08-12,164.0399932861328,41.11075210571289,356.683837890625,15.938206672668457,381.1615905761719,95.52664184570312
2021-08-13,166.38999938964844,40.2424430847168,357.9358825683594,15.584936141967773,381.9161682128906,95.74366760253906
2021-08-16,167.22000122070312,38.639427185058594,358.0911560058594,15.19880485534668,382.8292236328125,95.52664184570312
2021-08-17,166.97000122070312,37.437164306640625,354.9370422363281,14.878398895263672,380.3045654296875,94.63143920898438
2021-08-18,167.10000610351562,38.16353225708008,351.5208740234375,14.960554122924805,376.2148132324219,93.99845886230469
2021-08-19,166.61000061035156,36.70244598388672,353.21929931640625,14.410111427307129,376.7458801269531,93.51013946533203
2021-08-20,166.6999969482422,36.81098937988281,356.8780517578125,14.63193130493164,379.7269287109375,94.07982635498047
2021-08-23,168.72999572753906,37.96315383911133,362.2156982421875,15.412410736083984,383.09002685546875,95.06548309326172
2021-08-24,168.64999389648438,42.12098693847656,363.32208251953125,15.708169937133789,383.695556640625,95.5809097290039
2021-08-25,167.47999572753906,41.37791442871094,363.7393798828125,15.856051445007324,384.4035339355469,95.75272369384766
2021-08-26,167.6699981689453,40.76008605957031,361.42962646484375,15.642449378967285,382.158447265625,95.11973571777344
2021-08-27,170.19000244140625,40.34263229370117,364.9427490234375,16.283262252807617,385.54937744140625,96.13251495361328
2021-08-30,169.35000610351562,40.90202331542969,369.0382995605469,16.628314971923828,387.3194580078125,96.35858917236328
2021-08-31,169.69000244140625,42.588531494140625,368.73748779296875,17.21162223815918,386.6580505371094,96.40379333496094
2021-09-01,169.6999969482422,44.684146881103516,369.3487548828125,17.712770462036133,387.06793212890625,96.8740234375
